intent_id,role,intent_name,desc,utterence,entity
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Mohon tampilkan halaman nilai untuk mata pelajaran saya.,[]
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Min, minta tolong buka daftar guru ya.",[]
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Pak, tolong perlihatkan log aktivitas user.",[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,"Tampilkan data perolehan skor ujian anak saya, Joko Susilo, untuk tahun ajaran 2024/2025","[""nama_murid"", ""tahun_ajaran""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Saya ingin membuka halaman nilai untuk melihat performa belajar saya.,[]
6,guru,teacher_view_student_details,Guru melihat detail murid,"Kak, tolong cek murid Dina Kurnia tahun ajaran 2023/2024 NISN 007654329 kelas 8C","[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,cek daftar murid sekolah dong,[]
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Cek hadir aku hari ini.,[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Pngn liat gr jdwlnya.,[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Kak, bukain nilai Maya untuk tahun ajaran 2022/2023 dong.","[""nama_murid"", ""tahun_ajaran""]"
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,"Pak, tolong tampilkan jadwal guru lengkap.",[]
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,buka daftar murid,[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Tampilin Wahyu pnya nillai 2022/2023,"[""nama_murid"", ""tahun_ajaran""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Rizky Pratama absen 10Apr2025, liat ya.","[""nama_murid"",""tanggal""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Min ak mw cek nilai.,[]
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Pak, mau liat dftar guru nih.",[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Min, kembalin tampilan ke panel admin dong.",[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,Mn tampilan hom admin.,[]
6,guru,teacher_view_student_details,Guru melihat detail murid,Bu liatin Nabila Kartika thn 22/23 nisn 003869452 kls 7A,"[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
16,admin,admin_settings,Admin Melihat pengaturan Admin,"Kak, bisa tunjukin pengaturan admin?",[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Saya ingin menganalisis chart data nilai siswa dengan nama Putri pada tahun pelajaran 2021/2022.,"[""nama_murid"", ""tahun_ajaran""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Pak, tolong lihat rekap absen Gilang Ramadhan untuk tanggal 23 Juli 2025.","[""nama_murid"",""tanggal""]"
16,admin,admin_settings,Admin Melihat pengaturan Admin,liat pengaturan privasi adm,[]
10,murid,student_scores_view,Murid Redirect Halaman Nilai,"Min, tolong arahin aku ke halaman nilai.",[]
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Min tlong liatn nilai ak pliss.,[]
16,admin,admin_settings,Admin Melihat pengaturan Admin,bisa tunjukin pengaturan profil adm?,[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,NurulHuda tgl17/08/2025?,"[""nama_murid"",""tanggal""]"
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,"Pak, tolong kasih akses jadwal guru.",[]
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Nil ak kok g ad? Mw liat.,[]
16,admin,admin_settings,Admin Melihat pengaturan Admin,gmn akses mode pemeliharaan?,[]
16,admin,admin_settings,Admin Melihat pengaturan Admin,Setelan admn,[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,Tolong pindahkan tampilan ke dashboard admin.,[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Rosa Febri 03/10/2024 absen cekin.,"[""nama_murid"",""tanggal""]"
4,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,Saya ingin melihat grafik kehadiran atas nama Muhammad Rizki untuk tahun ajaran 2023/2024.,"[""nama_murid"", ""tahun_ajaran""]"
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Laporran niliai Dimas thn 2020/2021,"[""nama_murid"", ""tahun_ajaran""]"
14,murid,student_achivement,Murid Melihat Prestasi,min mnta info prestasi Naya d aula brt tgl 4/6/22 juara foto.,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
16,admin,admin_settings,Admin Melihat pengaturan Admin,cek izin akses guru/staf adm,[]
14,murid,student_achivement,Murid Melihat Prestasi,Saya hendak melihat prestasi Ilham yang diperoleh di Ruang Multimedia pada tanggal 27 Juni 2023 terkait Juara 1 Desain Grafis.,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
6,guru,teacher_view_student_details,Guru melihat detail murid,Saya ingin mengecek informasi murid bernama Dina Kurnia untuk tahun ajaran 2023/2024 dengan NISN 007654329 dan kelas 8C,"[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Tampilkin rekap absen gw.,[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Chart nilai Lina 2024/2025 sy mau,"[""nama_murid"", ""tahun_ajaran""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Muhammad Zulkifli absen 30-06-2025, tolong.","[""nama_murid"",""tanggal""]"
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,"Bu, saya perlu lihat halaman kontrol nilai siswa.",[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Tmpln jwl gr brngkt.,[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Mohon tampilkan kurva nilai siswa bernama Odi untuk tahun ajaran 2022/2023.,"[""nama_murid"", ""tahun_ajaran""]"
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Absen sy liat gmn?,[]
16,admin,admin_settings,Admin Melihat pengaturan Admin,gmn atur role permission adm?,[]
6,guru,teacher_view_student_details,Guru melihat detail murid,"Min, bantu cek data Hendra Wijaya tahun ajaran 2023/2024 NISN 008675432 kelas 8C","[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Bu, mksh bukain dash admin ya.",[]
14,murid,student_achivement,Murid Melihat Prestasi,Saya ingin mengetahui prestasi Dimas yang dicapai di Ruang Serbaguna pada tanggal 15 Mei 2023 untuk penghargaan Medali Perak Fisika.,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Saya ingin melihat ringkasan kehadiran per mata pelajaran.,[]
14,murid,student_achivement,Murid Melihat Prestasi,"Bu, tolong kirim data prestasi Wulan di Gedung A tanggal 29 Juni 2024, Piagam Kepemimpinan.","[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,"Pak, mnta liat nli sy dong.",[]
16,admin,admin_settings,Admin Melihat pengaturan Admin,Saya ingin meninjau konfigurasi hak akses untuk akun administrator.,[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,Budi nili 2033/2024 mau liat.,"[""nama_murid"", ""tahun_ajaran""]"
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,liat halman daftar siswa,[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Min, boleh liatin nilai Dani untuk tahun ajaran 2022/2023?","[""nama_murid"", ""tahun_ajaran""]"
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,"Pak, bisa bantu tampilkan chart nilai murid bernama Heru tahun ajaran 2021/2022?","[""nama_murid"", ""tahun_ajaran""]"
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,"Tolong cek chart nilai Mita tahun 2024/2025, Kak","[""nama_murid"", ""tahun_ajaran""]"
16,admin,admin_settings,Admin Melihat pengaturan Admin,liat notif email adm gmn?,[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Min, aku mau cek nilai Nia untuk tahun ajaran 2021/2022.","[""nama_murid"", ""tahun_ajaran""]"
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,"Min, tolong cek chart nilai murid atas nama Udin untuk tahun ajaran lalu.","[""nama_murid"", ""tahun_ajaran""]"
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,Min tolong tampilin halaman daftar siswa dong,[]
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,"Pak, tunjukkan halaman rekap kehadiran semester ini.",[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Ak mau liat nilai Melisa thn 2022/2023,"[""nama_murid"", ""tahun_ajaran""]"
14,murid,student_achivement,Murid Melihat Prestasi,min liat prestasi Mira d rg ksnn tgl 3/2/22 piagam tari.,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
16,admin,admin_settings,Admin Melihat pengaturan Admin,buka konfigurasi koneksi eksternal,[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,Hom admin pls buk.,[]
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Pak, liatin log usr pliss.",[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Pak, saya butuh lihat dashboard admin lagi.",[]
14,murid,student_achivement,Murid Melihat Prestasi,pk liat prestasi Hana d lap timur tgl 7/5/22 medal bio.,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Mohon berikan akses menuju halaman administrasi nilai.,[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Min bntru buka jdwl guru ya.,[]
14,murid,student_achivement,Murid Melihat Prestasi,"Kak, bisa cek prestasi saya Rafi di Aula Timur tanggal 17 Maret 2023 yang menang Debat?","[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Bka halman nli skrng.,[]
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Kk, twlong bkin list aktvts user.",[]
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,tampilin halaman murdi,[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Nurul Huda absen 17/08/2025 liat dong.,"[""nama_murid"",""tanggal""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Min bkin ke halaman nilai ya.,[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Jwl ngjar gurunya mn?,[]
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Min, boleh buka halaman daftar guru?",[]
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Pak, boleh lihat log aktivitas pengguna hari ini?",[]
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Kk, mau cek hlmn guru brp.",[]
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Saya ingin mengakses halaman nilai untuk keperluan monitoring.,[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Liatiin absensi Budi Santoso 02-02-2025 plis.,"[""nama_murid"",""tanggal""]"
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Pak, tolong ksh liat catatn usr.",[]
6,guru,teacher_view_student_details,Guru melihat detail murid,Mohon berikan data lengkap murid bernama Rio Anggara pada tahun ajaran 2021/2022 dengan NISN 005432198 di kelas 9B,"[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,"Pak, boleh lihat jadwal guru sekarang?",[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,"Kak, bantu pindahin tampilan ke halaman kelola nilai ya.",[]
14,murid,student_achivement,Murid Melihat Prestasi,"Pak, cek prestasi Reno di Aula Selatan tanggal 23 Oktober 2022, Juara Desain Poster.","[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Tolong berikan data absensi Siti Aminah pada tanggal 3 Maret 2025.,"[""nama_murid"",""tanggal""]"
6,guru,teacher_view_student_details,Guru melihat detail murid,Kk lht Karin Wdya th 21/22 nisn 006784321 kls 9A,"[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,Tolong tampilkan data log aktivitas pengguna dalam rentang waktu terakhir.,[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,"Pak, bisa bantu tampilin jadwal guru hari ini?",[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Grafik nilai siswa atas nama Ghea thn ini gmn?,"[""nama_murid"", ""tahun_ajaran""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Cek absen Aulia Rahma tgl 12/01/2025 dong.,"[""nama_murid"",""tanggal""]"
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Dapatkah saya mengakses grafik perkembangan nilai dari Ahmad Kurniawan di periode 2024/2025?,"[""nama_murid"", ""tahun_ajaran""]"
16,admin,admin_settings,Admin Melihat pengaturan Admin,gmn liat pengaturan admin?,[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,Saya ingin mengetahui nilai pelajaran milik Fajar untuk tahun ajaran 2018/2019.,"[""nama_murid"", ""tahun_ajaran""]"
16,admin,admin_settings,Admin Melihat pengaturan Admin,Tolong perlihatkan konfigurasi API dan koneksi eksternal.,[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,"Kak, aku mau lihat jadwal guru dong.",[]
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,Mohon tampilkan catatan aktivitas user yang tersimpan.,[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Admin meminta grafik rekap nilai siswa bernama Gita berdasarkan tahun pelajaran 2021/2022.,"[""nama_murid"", ""tahun_ajaran""]"
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Mohon arahkan ke halaman pemantauan kehadiran.,[]
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Min, aku mau pantau aktivitas pengguna, bisa dibantu?",[]
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Tunjukin absn aku.,[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,"Min, score nilai Siti thn 2022/2023 mana?","[""nama_murid"", ""tahun_ajaran""]"
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,Mau liat nli Budi 23/24 mnn?,"[""nama_murid"", ""tahun_ajaran""]"
14,murid,student_achivement,Murid Melihat Prestasi,"Min, kirimin data prestasi Arman di Gedung Induk tanggal 11 November 2023 buat Sertifikat Bahasa Inggris.","[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,Dlg buka guru2.,[]
14,murid,student_achivement,Murid Melihat Prestasi,gilng lap utara 16/7/24 medal kmia prestsi,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Min, masukin ak ke dftar guru.",[]
16,admin,admin_settings,Admin Melihat pengaturan Admin,Saya ingin memeriksa pengaturan integrasi dengan sistem pembelajaran elektronik.,[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Pak, bisa bantu bukain dashboard admin?",[]
4,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,"Kak, bisa bantu tampilin data kehadiran Sultan Agung di tahun ajaran 2023/2024?","[""nama_murid"", ""tahun_ajaran""]"
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Min, tolong kirimin daftar aktivitas user ya.",[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Min, buka nli Reza 19/20 dong.","[""nama_murid"", ""tahun_ajaran""]"
14,murid,student_achivement,Murid Melihat Prestasi,"Min, bisa tampilin prestasi Andi di Sekolah Utama tanggal 7 Juli 2023 soal Juara 1 Lomba IPA?","[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Min, tolong cek absen Arif Prasetyo tgl 18 Februari 2025 dong.","[""nama_murid"",""tanggal""]"
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Nilai Putri 2021/2022 tolong tmnpilin,"[""nama_murid"", ""tahun_ajaran""]"
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Bu, tolong akseskan halaman utamanya admin.",[]
16,admin,admin_settings,Admin Melihat pengaturan Admin,Nggak tau caranya liat setelan,[]
16,admin,admin_settings,Admin Melihat pengaturan Admin,Tolong tampilkan setelan keamanan terkait autentikasi dua faktor.,[]
6,guru,teacher_view_student_details,Guru melihat detail murid,"Min, tolong tampilin profil Sultan Ramzi tahun ajaran 2021/2022 NISN 006345982 kelas 9B","[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,"Pak, aku mau lihat nilai pelajaran, bisa dibuka?",[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Lina 2023/2024 nillainya brpa,"[""nama_murid"", ""tahun_ajaran""]"
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Bu, tolong hadirkan log aktivitas user ke tampilan.",[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Min brp sih jdwln guru hr ini?,[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Min, cekin Rian Santika pada tanggal 15 Mei 2025 ya.","[""nama_murid"",""tanggal""]"
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Saya ingin melihat rekapitulasi nilai anak saya atas nama Siti Rahmawati pada tahun akademik 2022/2023,"[""nama_murid"", ""tahun_ajaran""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Cek nilai aku dong min.,[]
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,Usr aktvits brp?,[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Min, aq mw liat dash admin lgi.",[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Chart nilai Faisal thn 2023/2024 plis,"[""nama_murid"", ""tahun_ajaran""]"
14,murid,student_achivement,Murid Melihat Prestasi,"Kak, bantu lihat prestasi Hana di Aula Barat tanggal 23 Februari 2022 buat Medali Emas Biologi.","[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"kehadiran, Dewi Lestari; 21/06/2025","[""nama_murid"",""tanggal""]"
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,"Pak, saya butuh lihat jadwal guru sekarang.",[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,"Bu, bisa bantu tampilin halaman kelola nilai?",[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,Saya ingin melihat halaman dashboard utama admin.,[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Pak, bisa lihat kehadiran Yuniar di tanggal 25 Agustus 2025?","[""nama_murid"",""tanggal""]"
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,liat daftar siswa gmn,[]
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Nili aku mna ya min?,[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Mega Putri 20/11/2025 absen??,"[""nama_murid"",""tanggal""]"
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,Guru daftar buka dongg.,[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,Nli Sari 21/22 cekin pls.,"[""nama_murid"", ""tahun_ajaran""]"
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,Jooko nli 20/21.,"[""nama_murid"", ""tahun_ajaran""]"
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Min, mau liat lg usr, bs?",[]
4,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,saya ingin liaht chart kehadiran tahun lalu,"[""nama_murid"", ""tahun_ajaran""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Min, bisa liat kehadiran Dian Novita pada tanggal 7 Maret 2025?","[""nama_murid"",""tanggal""]"
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Saya perlu membuka halaman untuk mengelola nilai.,[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,Mohon tampilkan informasi nilai milik Siti untuk tahun ajaran 2021/2022.,"[""nama_murid"", ""tahun_ajaran""]"
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Kak, tampilin halaman daftar guru ya.",[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Min, nilai Rahmat tahun ajaran 2023/2024 bisa ditampilin?","[""nama_murid"", ""tahun_ajaran""]"
16,admin,admin_settings,Admin Melihat pengaturan Admin,Mohon perlihatkan konfigurasi template rapor dan format cetak.,[]
16,admin,admin_settings,Admin Melihat pengaturan Admin,"Sebagai administrator, saya ingin melihat semua pengaturan sistem.",[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Jdwl guru bsa dliat g mn?,[]
4,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,chartkehadiran Lilis Suryani tahun ajaran 2023/2024,"[""nama_murid"", ""tahun_ajaran""]"
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,Mohon tampilkan histori aktivitas yang dilakukan user.,[]
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Bu, bs munculin daftar guru?",[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,Saya ingin melihat daftar nilai milik Intan di tahun ajaran 2022/2023.,"[""nama_murid"", ""tahun_ajaran""]"
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Min, balik ke halaman depan admin ya.",[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Tolong tampilkan data perkembangan nilai murid yang bernama Sari pada tahun ajaran 2022/2023.,"[""nama_murid"", ""tahun_ajaran""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Tolong periksa status hadir Fajar Kurnia pada tanggal 1 September 2025.,"[""nama_murid"",""tanggal""]"
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,Dashmn tolong buka.,[]
16,admin,admin_settings,Admin Melihat pengaturan Admin,"Min, bisa liatin opsi backup data admin?",[]
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Min liatin nilai aku dong.,[]
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,Saya membutuhkan daftar lengkap riwayat aktivitas pengguna.,[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Mau msk klol nli.,[]
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Min, tolong kasih akses log aktivitas user sekarang.",[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,"Tampilin chart nilai Joko Susilo untuk tahun 2024/2025, dong","[""nama_murid"", ""tahun_ajaran""]"
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,"Bu, saya butuh jadwal guru, tolong tampilkan.",[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,"Kk, bukain panel nilai guru yah.",[]
14,murid,student_achivement,Murid Melihat Prestasi,ilhmm gdg barat 3/12/23 desin prstsi,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Min, mnh tampilin dash admin.",[]
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Bu, gmna liat log user?",[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,"Min, ak mw edit nilai, hlmn nya mna?",[]
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,Tolong berikan akses ke log aktivitas seluruh pengguna.,[]
4,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,Mohon bantuan menampilkan kehadiran murid Rizal Fauzi tahun ajaran 2024/2025.,"[""nama_murid"", ""tahun_ajaran""]"
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Bu, saya mau kembali ke dashboard admin.",[]
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,Saya perlu melihat halaman data peserta didik,[]
14,murid,student_achivement,Murid Melihat Prestasi,nili prestasi Siti aula brt tgl 1/1/23 medal sains,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Mau buk halamn nilai guru.,[]
10,murid,student_scores_view,Murid Redirect Halaman Nilai,"Bu, nli ak sdh ke isi? Pgn cek.",[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Pak, boleh pindahin saya ke halaman admin utama?",[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Bu, bisa tolong arahkan ke halaman utama admin?",[]
14,murid,student_achivement,Murid Melihat Prestasi,Mohon berikan rincian prestasi Lita di Aula Pusat pada tanggal 7 Juli 2022 yaitu Piagam Penghargaan Seni Musik.,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
14,murid,student_achivement,Murid Melihat Prestasi,krn lap tnger 7/10/24 medal emas prstsi,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
